id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_1988,Nombre_presentation_1993,Nombre_presentation_1997,Nombre_presentation_2002,Nombre_presentation_2007,Nombre_presentation_2012,Nombre_presentation_2017,Nombre_Elu_1988,Nombre_Elu_1993,Nombre_Elu_1997,Nombre_Elu_2002,Nombre_Elu_2007,Nombre_Elu_2012,Nombre_Elu_2017,1988,1988_RES,1993,1993_RES,1997,1997_RES,2002,2002_RES,2007,2007_RES,2012,2012_RES,2017,2017_RES,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand,PodCast
343,M,DIAMANTI,JACQUES,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_49,1.26,,,,,,,,,,
344,M,DIAT,JEAN CHRISTIAN,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C8_44,0.18,,,,,,,,,,,,
345,M,DIAT,ROBERT,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,C5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,C5_44,38.11,,,,,,,,,,,,
346,M,DIEULANGARD,JEAN MARIE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_85,6.15,C4_85,1.61,,,,,,,,,,,,
347,M,DJELASSI,HEDI,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_49,0.82,,,,,,,,,,,,,,
348,F,DOINEAU,ELISABETH,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C2_53,16.65,C2_53,18.81,C2_53,14.89,,,,,,,,,,
349,M,DOUANEAU,NICOLAS,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,1.73,,,,,,,,,,,,,,,,
350,F,DOUAUD,ANNICK,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,0.38,,,,,,,,,,,,,,
351,M,DOUAY,OLIVIER,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C6_49,7.5,,,,,,,,,,
352,M,DOUCINEAU,JOEL,DIVERS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_85,0.37,,,,,,,,,,,,,,
353,M,DOUILLARD,GILLES,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_85,2.79,,,,,,,,,,,,,,
354,M,DOUSSET,XAVIER,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_44,10.38,,,,,,,,,,,,,,,,,,
355,M,DOUYERE,RAYMOND,PARTI SOCIALISTE,C2,0,C2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,C2_72,42.37,C2_72,15.31,C2_72,28.15,,,,,,,,,,,,,,,,
356,F,DU BOISBAUDRY,CATHERINE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_72,2.35,,,,,,,,,,,,
357,M,DU PETIT THOUARS,ERIC,UNION POUR LA RAISON AU POUVOIR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,1.13,,,,,,,,,,,,,,,,
358,M,DUBOIS,ALAIN,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS (CNIP),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,2.05,,,,,,,,,,,,,,,,,,
359,F,DUBOIS,FRANCOISE,PARTI SOCIALISTE,0,0,0,0,0,C1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,C1_72,25.97,C1_72,38.51,,,,,,,,,,
360,M,DUBOST,LAURENT,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C7_44,3.72,,,,,,,,,,
361,M,DUCRET,RICHARD,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_85,9.53,,,,,,,,,,
362,M,DUFRAISSE-ROCHARD,P.MARC,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,1.81,,,,,,,,,,,,,,
363,F,DUHAMEL,MYRIAM,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C10_44,0.67,,,,,,,,,,,,,,
364,M,DULONG,VINCENT,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_49,3.29,,,,,,,,,,,,
365,F,DUMONT,CORINNE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_49,3.82,,,,,,,,,,,,,,,,,,
366,F,DUPAS,MARIE LOUISE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,C7_49,2.91,C7_49,4.19,C7_49,1.57,C4_49,1.47,,,,,,,,,,,,
367,M,DUPONT,HUBERT,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_49,2.91,,,,,,,,,,,,,,,,,,,,
368,M,DUPUIS,DANIEL,PARTI SOCIALISTE,C7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,C7_49,37.62,,,,,,,,,,,,,,,,,,,,
369,F,DURAFOUR,ANNE-MARIE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C6_49,5.48,C6_49,2.16,,,,,,,,,,,,
370,F,DURAND,ANNIE-CHANTAL,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C7_44,9.6,,,,,,,,,,
371,F,DURAND,CAMILLE,"PARTI SOCIALISTE, ALLIANCE DES FRANCAIS POUR LE PROGRES",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C9_44,12.52,,,,,,,,,,,,,,,,,,
372,F,DURAND,MONIQUE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_44,1.72,,,,,,,,,,,,
373,F,DURET,DANIELLE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_49,6.68,,,,,,,,,,
374,M,DURET,GWENVAEL,EUROPE ECOLOGIE LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,C3_44,,"Gwenvael Duret est un Breton de 35 ans qui habite à Couëron. Il a quitté le PS après la réforme territoriale, pour rejoindre l’UDB, qu’il qualifie de « parti familial, de proximité, qui veut être la voix des petites gens du coin ».","L’Union Démocratique Bretonne (UDB) est un parti politique autonomiste, de gauche et écologiste présent en Bretagne, Loire-Atlantique incluse.",35 ans,https://www.udb-bzh.net/index.php/fr/,https://twitter.com/udb_bzh,https://www.facebook.com/OuilaBZH/,,
375,M,DURKHEIM,YVES,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_72,2.18,,,,,,,,,,,,,,,,
376,F,DUTERTRE,ISABELLE,ALLIANCE CENTRISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_53,5.96,,,,,,,,,,
377,M,DUVAL,JEAN PIERRE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_72,10.66,,,,,,,,,,,,,,,,,,
378,F,DUVEAU,LOLA,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C4_49,0.71,,,,,,,,,,
379,M,EDOM,FRANCOIS,SOLIDARITE ECOLOGIE GAUCHE ALTERNATIVE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C4_72,3.8,C4_72,2.72,,,,,,,,,,,,,,
380,M,ESNAULT,JOEL,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_72,0.75,,,,,,,,,,,,
381,F,ESNEE,CATHERINE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_44,4.82,,,,,,,,,,,,
382,F,ESTAY,DANIELE,"ENSEMBLE, ECOLOGISTES ET SOLIDAIRES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_44,2.57,,,,,,,,,,,,,,,,
383,F,ETOURNEAU,ANNE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_44,8.46,,,,,,,,,,
384,M,EVEN,PIERRE,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_44,0.67,C6_44,0.8,,,,,,,,,,,,
385,M,EVENO,ALEXANDRE,PARTI FEDERALISTE EUROPEEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_44,0.85,,,,,,,,,,
386,M,EVIN,CLAUDE,PARTI SOCIALISTE,C8,0,0,C8,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,C8_44,48.8,C8_44,21.72,,,C8_44,40.67,,,,,,,,,,,,,,
387,M,FAGUET,SERGE,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_53,0.47,,,,,,,,,,,,
388,M,FAIVET,MARC,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,0.69,C4_49,1.02,,,,,,,,,,,,
389,F,FAUCHEUX,ELISE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C9_44,2.93,,,,,,,,,,,,
390,M,FAUVERTE,BERNARD,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,C1_53,0.83,,,C1_53,0.42,,,,,,,,,,
391,M,FAVENNEC,YANNICK,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,C3,C3,C3,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,,,,,,,C3_53,16.1,C3_53,57.39,C3_53,52.78,,,,,,,,,,
392,M,FAVRE,PATRICK,LISTE D ENTENTE POPULAIRE ET NATIONALE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_85,5.05,,,,,,,,,,,,,,,,,,,,
393,M,FERRY,LUC,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_49,0.92,,,,,,,,,,,,
394,F,FILLAUD,ANNE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_49,1.76,,,,,,,,,,,,
395,M,FILLON,FRANCOIS,UNION POUR UN MOUVEMENT POPULAIRE,C4,C4,C4,C4,C4,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,C4_72,51.02,C4_72,55.46,C4_72,40.95,C4_72,54.15,C4_72,52.36,,,,,,,,,,,,
396,M,FINTONI,PHILIPPE,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C9_44,2.47,,,,,,,,,,
397,F,FIORI,MARIA,"UNION NATIONALE ECOLOGISTE, PARTI POUR LA DEFENSE DES ANIMAUX ET MOUVEMENT UNIVERSALISTE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_53,3.05,,,,,,,,,,,,,,,,,,
398,M,FLOCH,JACQUES,PARTI SOCIALISTE,C4,C4,C4,C4,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,C4_44,56.56,C4_44,26.29,,,C4_44,43.07,,,,,,,,,,,,,,
399,M,FONTAINE,JEAN LOUIS,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_72,0.65,,,,,,,,,,
400,M,FOUCHE,DIDIER,PARTI OUVRIER INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_72,1.08,,,,,,,,,,
401,M,FOUCHER,OLIVIER,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_85,1.43,,,,,,,,,,,,,,
402,F,FOUGERON,NICOLE,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,0.75,,,,,,,,,,,,,,
403,F,FOUQUET,KARINE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C5_72,1.98,C5_72,1.05,C5_72,0.48,,,,,,,,,,
404,M,FOURE,PHILIPPE,LE TREFLE - LES NOUVEAUX ECOLOGISTES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C3_85,0.97,C3_85,1.14,C3_85,1.41,,,,,,,,,,
405,M,FOURGEAUD,JACQUES,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C2_53,2.23,C2_53,2.74,,,,,,,,,,,,,,,,
406,M,FOURNEL,JEAN YVES,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,9.81,,,,,,,,,,,,,,,,,,
407,M,FOURNIER,PATRICK,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_85,0.44,,,,,,,,,,
408,M,FRAISSE,JACQUES,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,C3_85,17.04,C3_85,26.02,C3_85,24.78,,,C3_85,17.52,,,,,,,,,,
409,M,FRANCOIS,MICHEL,UNION DEMOCRATIQUE BRETONNE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C10_44,1.02,,,,,,,,,,,,,,,,
410,F,GABORIT,THERESE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_85,2.23,,,,,,,,,,,,
411,F,GALESNE,ISABELLE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,24.26,C1_49,27.87,,,,,,,,,,,,,,
412,F,GALLERNEAU,PATRICIA,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C7_44,2.57,C7_44,7,C7_44,2.26,,,,,,,,,,
413,M,GALLET,JOE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_85,2.97,,,,,,,,,,,,,,,,,,
414,M,GALMARD,JEAN CLAUDE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,0.75,,,,,,,,,,,,,,
415,F,GANDEMER,FABIENNE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_72,0.59,,,,,,,,,,,,
416,F,GANDIN,DOMINIQUE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C6_49,0.82,,,,,,,,,,
417,M,GARCIA,FRANCOIS,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,1.47,C1_72,1.32,,,,,,,,,,,,
418,M,GARNIER,BERNARD,LES VERTS,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,C8_44,5.26,,,C8_44,2.74,C8_44,5.1,,,,,,,,,,,,,,
419,M,GARNIER,ETIENNE,UNION POUR LA FRANCE (RPR),0,C8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,C8_44,29.26,C8_44,19.41,,,,,,,,,,,,,,,,
420,F,GARNIER,LAURENCE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_44,27.7,,,,,,,,,,
421,M,GAROT,GEORGES,"ASSOCIATION PARTI SOCIALISTE, PARTI RADICAL SOCIALISTE ET APPARENTES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_53,17.26,,,,,,,,,,,,,,,,
422,M,GAROT,GUILLAUME,PARTI SOCIALISTE,0,0,0,0,C1,C1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,,,,,,,C1_53,29.91,C1_53,33.9,C1_53,46.1,C1_53,,"A 50 ans, après un passage dans le gouvernement Ayrault II en tant que  ministre délégué à l'Agroalimentaire, maire de Lavalpendant 4 ans, Guillaume Garot, député sortant se représente à l'élection législative 2017 pour le partie socialiste.",,50 ans,https://www.guillaume-garot.fr/,https://twitter.com/guillaumegarot?lang=fr,,guillaumegarot.png,
423,M,GAUDIN,JOSEPH,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_53,0.97,,,,,,,,,,,,
424,M,GAULTIER,JEAN NOEL,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C7_49,28.6,,,,,,,,,,,,,,
425,M,GAUTHIER,PIERRE,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C10_44,5.43,,,,,,,,,,,,,,,,,,,,
426,M,GAUTIER,CHARLES,PARTI SOCIALISTE,C5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,C5_44,41.39,,,,,,,,,,,,,,,,,,,,
427,M,GAUTIER,PIERRE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C7_44,0.52,,,,,,,,,,,,,,
428,M,GAVALLET,JEAN CHRISTOPHE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,2.91,,,,,,,,,,,,,,
429,M,GAZEAU,JEAN CLAUDE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,5.63,,,,,,,,,,,,,,
430,M,GENAUDEAU,CHARLES,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C9_44,0.66,C9_44,0.49,,,,,,,,,,,,,,,,
431,F,GENDRAULT,EVA,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_49,19.39,,,,,,,,,,,,,,,,
432,M,GENET,MAURICE,MNR - CONTRE L'IMMIGRATION-ISLAMISATION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_85,0.75,,,,,,,,,,,,
433,F,GENTET,DANIELLE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_49,2.04,,,,,,,,,,,,
434,F,GEORGELIN,GHISLAINE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,2.72,,,,,,,,,,,,,,,,,,
435,M,GERARDIN,JEAN JACQUES,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_49,6.46,,,,,,,,,,,,,,,,,,,,
436,M,GERAULT,LAURENT,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_49,17.1,,,,,,,,,,,,
437,M,GERBAUD,XAVIER,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_85,8.35,,,,,,,,,,,,
438,M,GERIN,MARC,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,0.64,,,,,,,,,,,,,,
439,M,GEVEAUX,JEAN MARIE,UNION POUR LA MAJORITE PRESIDENTIELLE,0,C2,0,C2,C2,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,,,C2_72,24.12,C2_72,26.66,C2_72,41.35,C2_72,41.72,,,,,,,,,,,,
440,M,GEVEAUX,JEAN MARIE,RASSEMBLEMENT POUR LA REPUBLIQUE,0,C2,0,C2,C2,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,,,C2_72,24.12,C2_72,26.66,C2_72,41.35,C2_72,41.72,,,,,,,,,,,,
441,F,GIABICANI,JOCELYNE,PARTI RADICAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_49,0.37,,,,,,,,,,
442,M,GIBAUD,HENRI,MOUVEMENT DES REFORMATEURS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,0.21,,,,,,,,,,,,,,,,
443,M,GICQUEL,MARC,FRONT DE GAUCHE,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,C6_49,5.13,C7_49,9.6,C6_49,3.64,C1_49,1.6,,,C6_49,3.49,,,,,,,,,,
444,M,GICQUIAUD,JOEL,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,C8_44,4.76,,,C8_44,19.82,,,,,,,,,,,,,,
445,F,GIL,MAYI,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_85,2.53,,,,,,,,,,,,
446,M,GILBERT,CHRISTOPHE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,1.02,,,,,,,,,,,,,,,,
447,F,GILBERT,FRANCOISE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_85,3.24,,,,,,,,,,,,
448,F,GILLES,JULIETTE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_85,5.1,,,,,,,,,,,,,,,,
449,M,GIRAUDEAU,MAURICE,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C9_44,0.36,,,,,,,,,,
450,F,GIRAUDO,CATHERINE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_44,1.18,,,,,,,,,,,,,,
451,F,GIREL,NICOLE,LE TREFLE - LES NOUVEAUX ECOLOGISTES,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,C2_44,2.17,C2_44,1.61,C1_44,0.73,C1_44,1.56,C1_44,1.2,,,,,,,,,,
452,M,GOBIN,CLAUDE,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_44,32.52,,,,,,,,,,,,,,
453,M,GOBIN,JEAN CLAUDE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C9_44,0.94,,,,,,,,,,,,,,
454,M,GODET,JEAN LUC,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,,C1_49,1.56,,,C1_49,2.42,C1_49,0.65,,,,,,,,,,
455,M,GODIN,JACQUES,SOLIDARITE ECOLOGIE GAUCHE ALTERNATIVE (SEGA),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,1.58,,,,,,,,,,,,,,,,,,
456,M,GODIN,PATRICK,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,0.99,,,,,,,,,,,,,,
457,F,GOICHON,CLAUDINE,EUROPE-ECOLOGIE-LES VERTS (SOUTIEN PS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_85,11.59,,,,,,,,,,
458,M,GONTHIER,SAMUEL,LES VERTS,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C1_72,3.06,C1_72,3.54,,,,,,,,,,,,,,
459,M,GOUA,MARC,PARTI SOCIALISTE,0,0,0,0,C2,C2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,,,,,,,C2_49,27.69,C2_49,30.78,C2_49,48,,,,,,,,,,
460,M,GOUDE,PHILIPPE,"SOLIDARITE, ECOLOGIE, GAUCHE ALTERNATIVE (SEGA)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C2_72,9.75,C2_72,5.99,,,,,,,,,,,,,,,,
